employee_id,first_name,last_name,gender,state,city,education_level,birthdate,hiredate,termdate,department,job_title,salary,performance_rating,overtime
00-96141406,Umang,Varghese,Female,Madhya Pradesh,Indore,Bachelor,4/24/1988,6/20/2024,,IT,Software Developer,958396,Good,No
00-26081719,Pranay,Mani,Female,Maharashtra,Pune,High School,6/8/1978,7/23/2023,,IT,IT Support Specialist,220559,Good,Yes
00-46371543,Seher,Gandhi,Female,Maharashtra,Nagpur,Bachelor,8/26/1976,8/18/2023,,Customer Service,Help Desk Technician,347737,Satisfactory,No
00-50945382,Shaan,Lall,Female,Maharashtra,Nagpur,Bachelor,3/5/2002,2/26/2024,,Sales,Sales Consultant,811472,Satisfactory,No
00-80157948,Pihu,Tiwari,Female,Maharashtra,Mumbai,Master,2/26/2001,9/18/2023,,IT,System Administrator,413033,Satisfactory,Yes
00-37587974,Elakshi,Sanghvi,Male,Maharashtra,Mumbai,High School,12/15/1986,4/11/2020,,IT,IT Support Specialist,413843,Excellent,Yes
00-58203522,Kimaya,Sood,Male,Maharashtra,Mumbai,Bachelor,3/24/1994,11/23/2024,,Sales,Sales Representative,479264,Good,No
00-41411837,Mamooty,Tandon,Female,Maharashtra,Pune,Bachelor,9/22/1964,1/9/2017,,Customer Service,Support Specialist,375716,Good,Yes
00-73739506,Anya,Deshpande,Female,Maharashtra,Mumbai,Master,8/1/1998,4/30/2019,,Operations,Operations Analyst,650009,Good,No
00-41212087,Diya,Doctor,Male,Rajasthan,Jaipur,Bachelor,12/1/1995,7/1/2022,,Operations,Logistics Coordinator,542433,Good,Yes
00-93575856,Samaira,Jain,Male,Maharashtra,Pune,Bachelor,8/9/1977,1/19/2024,,Marketing,Marketing Coordinator,441151,Good,Yes
00-78806863,Kiara,Doctor,Female,Maharashtra,Nagpur,Bachelor,8/31/1982,10/19/2023,,Operations,Inventory Specialist,345064,Excellent,No
00-35003381,Onkar,Bera,Female,Madhya Pradesh,Bhopal,Master,10/2/2002,10/27/2020,,Sales,Sales Consultant,591593,Excellent,No
00-56799147,Ivana,Choudhury,Male,Madhya Pradesh,Indore,High School,12/30/1972,11/4/2017,,Customer Service,Customer Service Representative,344123,Excellent,Yes
00-45160491,Madhup,Wable,Female,Maharashtra,Mumbai,Bachelor,6/11/2000,12/15/2016,,Operations,Logistics Coordinator,512687,Good,No
00-41224916,Anahi,Zachariah,Female,Maharashtra,Mumbai,High School,6/23/2004,2/25/2023,,HR,Recruiter,323502,Good,Yes
00-97560003,Divyansh,Sarkar,Male,Maharashtra,Nagpur,Bachelor,9/15/1987,7/17/2018,,Customer Service,Customer Service Representative,454191,Good,Yes
00-10982850,Taran,Jhaveri,Female,Madhya Pradesh,Gwalior,Bachelor,9/22/2003,9/28/2017,,Operations,Inventory Specialist,364909,Good,No
00-12641440,Aaina,Mander,Female,Maharashtra,Pune,Bachelor,10/24/1992,4/30/2016,,Operations,Inventory Specialist,360865,Excellent,No
00-89398528,Dhanush,Dara,Female,Maharashtra,Nagpur,Bachelor,1/16/1988,3/1/2023,,Customer Service,Support Specialist,401377,Satisfactory,No
00-85836526,Anya,Saini,Female,Maharashtra,Nagpur,Bachelor,4/29/1960,1/25/2017,,IT,System Administrator,399609,Good,No
00-42238832,Saksham,Walia,Male,Maharashtra,Mumbai,Bachelor,10/5/1997,1/21/2023,,Customer Service,Help Desk Technician,387890,Excellent,Yes
00-17985583,Yuvaan,Tandon,Male,Maharashtra,Mumbai,High School,5/11/1994,6/7/2021,,IT,IT Support Specialist,439821,Satisfactory,No
00-51549296,Zeeshan,Khalsa,Male,Maharashtra,Pune,PhD,11/23/1994,12/23/2016,,Sales,Sales Specialist,487692,Good,No
00-29353979,Shamik,Goyal,Male,Madhya Pradesh,Gwalior,High School,3/14/1991,2/13/2022,,Customer Service,Support Specialist,247246,Good,No
00-13779742,Miraan,Kohli,Male,Maharashtra,Pune,High School,11/26/1960,11/16/2020,,Customer Service,Customer Service Representative,405966,Satisfactory,No
00-73709054,Ayesha,Hora,Male,Maharashtra,Pune,Bachelor,4/25/2001,8/3/2017,,Operations,Operations Analyst,397916,Good,Yes
00-87086107,Yuvaan,Kale,Male,Maharashtra,Pune,Bachelor,2/11/1986,11/6/2019,,Finance,Accounts Payable Specialist,513406,Excellent,No
00-60089292,Reyansh,Dara,Female,Maharashtra,Pune,Master,1/9/1996,8/10/2016,,IT,Software Developer,814399,Good,No
00-50070341,Ivan,Ganguly,Male,Bihar,Gaya,Bachelor,9/29/1979,2/27/2023,,Operations,Logistics Coordinator,464376,Excellent,No
00-11877542,Shaan,Rajagopalan,Female,Maharashtra,Pune,Master,2/15/2001,5/18/2017,,Operations,Operations Analyst,742121,Satisfactory,No
00-38720570,Dharmajan,Bedi,Male,Madhya Pradesh,Bhopal,Bachelor,9/22/1969,1/30/2017,,Operations,Logistics Coordinator,432547,Needs Improvement,Yes
00-81614472,Yashvi,Shan,Male,Maharashtra,Mumbai,High School,12/24/1986,1/4/2023,,Operations,Inventory Specialist,289368,Good,No
00-35826028,Hrishita,Kala,Female,Maharashtra,Pune,Bachelor,9/24/1989,6/29/2018,,Operations,Inventory Specialist,245506,Good,Yes
00-23316648,Divij,Sundaram,Male,Maharashtra,Mumbai,Bachelor,4/9/1986,10/22/2022,,IT,IT Support Specialist,332684,Satisfactory,Yes
00-73738810,Neelofar,Borra,Female,Madhya Pradesh,Bhopal,Bachelor,2/5/1982,12/28/2015,,Sales,Sales Consultant,759696,Excellent,No
00-70216892,Aarav,Keer,Male,Maharashtra,Nagpur,Bachelor,4/10/1987,3/6/2022,,Operations,Operations Analyst,720237,Good,Yes
00-30326795,Himmat,Dhingra,Male,Maharashtra,Pune,High School,4/27/1984,12/25/2023,,Marketing,Content Creator,324875,Satisfactory,No
00-54992623,Tejas,Sane,Female,Maharashtra,Pune,Master,7/16/1994,9/7/2023,,Operations,Operations Analyst,684658,Needs Improvement,Yes
00-65580175,Rati,Gokhale,Female,Maharashtra,Nagpur,Bachelor,7/23/1988,8/31/2022,,Sales,Sales Representative,258595,Good,Yes
00-58370857,Dhruv,Bahri,Male,Maharashtra,Nagpur,Bachelor,9/30/1970,3/2/2017,,HR,Recruiter,588515,Satisfactory,No
00-14184542,Sahil,Gandhi,Male,Maharashtra,Pune,Master,7/22/1988,2/6/2015,,IT,IT Manager,951081,Good,Yes
00-91190343,Keya,Barman,Female,Maharashtra,Nagpur,Bachelor,2/18/1972,12/26/2018,,Operations,Inventory Specialist,242475,Excellent,Yes
00-76428759,Mannat,Acharya,Male,Madhya Pradesh,Bhopal,Master,6/25/1991,10/27/2017,,Operations,Operations Manager,1160188,Good,Yes
00-85576096,Kartik,Subramanian,Female,Maharashtra,Mumbai,High School,11/2/1966,3/3/2024,,Customer Service,Help Desk Technician,422533,Good,No
00-71927371,Vihaan,Tata,Female,Maharashtra,Mumbai,Bachelor,4/13/1996,12/28/2017,,Operations,Logistics Coordinator,314188,Excellent,No
00-35435139,Emir,Deol,Female,Maharashtra,Mumbai,Bachelor,12/11/2003,8/4/2022,,Operations,Logistics Coordinator,303195,Good,No
00-70595412,Mannat,Toor,Male,Maharashtra,Mumbai,Bachelor,2/27/1986,7/11/2017,,Sales,Sales Representative,330828,Good,No
00-37406435,Manjari,Dhar,Male,Maharashtra,Nagpur,Master,9/19/1984,2/20/2020,,Sales,Sales Consultant,725687,Needs Improvement,No
00-15537346,Anahi,Raman,Male,Madhya Pradesh,Gwalior,PhD,6/17/1981,11/7/2022,,Sales,Sales Specialist,539044,Good,No
00-97924151,Indranil,Rout,Female,Maharashtra,Nagpur,Bachelor,1/26/1974,10/10/2018,,IT,Software Developer,970158,Excellent,No
00-26099456,Drishya,Bava,Female,Karnataka,Mangaluru,Bachelor,8/4/1985,6/30/2015,,Sales,Sales Representative,419639,Good,No
00-47490735,Mamooty,Sankaran,Male,Gujarat,Surat,Bachelor,2/23/1967,4/14/2022,,Operations,Inventory Specialist,287726,Satisfactory,No
00-24892710,Vihaan,Varkey,Female,Gujarat,Surat,Bachelor,5/25/1984,5/3/2020,,Customer Service,Support Specialist,279960,Good,No
00-19180850,Ishaan,Saran,Female,Rajasthan,Jodhpur,Bachelor,5/26/1982,6/22/2019,,IT,Software Developer,836979,Good,No
00-44471853,Alisha,Gola,Female,Bihar,Patna,High School,3/24/1995,12/13/2018,,Operations,Inventory Specialist,226475,Good,No
00-29421271,Ryan,Din,Male,Maharashtra,Nagpur,High School,6/19/1986,8/26/2023,,Operations,Inventory Specialist,415239,Good,Yes
00-27682464,Yakshit,Kadakia,Male,Maharashtra,Pune,Bachelor,7/12/1992,10/21/2017,,Operations,Logistics Coordinator,293267,Satisfactory,No
00-96965812,Miraan,Sundaram,Male,Bihar,Patna,Bachelor,1/7/1973,12/25/2019,,Operations,Operations Analyst,559117,Good,No
00-34304645,Sahil,Sama,Female,Maharashtra,Pune,Bachelor,4/10/1997,4/29/2017,,Finance,Accountant,369069,Good,No
00-21043725,Nakul,Kashyap,Male,Maharashtra,Pune,Bachelor,11/2/2003,2/24/2017,,Operations,Operations Analyst,576019,Good,Yes
00-12284070,Indrans,Badami,Female,Maharashtra,Nagpur,Bachelor,5/24/1992,1/30/2020,,Customer Service,Support Specialist,277506,Needs Improvement,Yes
00-69871522,Khushi,Vora,Male,Maharashtra,Nagpur,High School,12/3/1972,2/12/2023,,Operations,Inventory Specialist,297122,Satisfactory,No
00-60442729,Emir,Kapur,Female,Maharashtra,Mumbai,Bachelor,12/10/1979,2/15/2021,,IT,Software Developer,979145,Good,No
00-34512392,Samaira,Bansal,Female,Maharashtra,Mumbai,PhD,10/18/1993,4/13/2019,,Sales,Sales Specialist,467625,Satisfactory,Yes
00-52386800,Shamik,Sankaran,Male,Gujarat,Surat,Bachelor,2/17/1980,4/26/2016,,Operations,Logistics Coordinator,334223,Satisfactory,Yes
00-64891734,Nakul,Sekhon,Female,Maharashtra,Mumbai,Master,4/10/1994,6/24/2016,,Customer Service,Customer Service Manager,1023416,Good,No
00-50279806,Yuvraj ,Bhat,Female,Madhya Pradesh,Bhopal,High School,1/18/1996,12/5/2022,,Operations,Inventory Specialist,262166,Satisfactory,No
00-27976656,Oorja,Sampath,Female,Maharashtra,Mumbai,Bachelor,2/15/2001,7/20/2017,,Operations,Logistics Coordinator,480955,Good,No
00-58196283,Khushi,Dora,Male,Gujarat,Vadodara,High School,2/11/1978,12/8/2020,,Customer Service,Support Specialist,440872,Satisfactory,No
00-61306730,Lakshay,Wason,Male,Karnataka,Mangaluru,High School,8/5/1969,6/22/2015,,Operations,Inventory Specialist,316482,Good,No
00-87171497,Arhaan,Gopal,Male,Rajasthan,Udaipur,Bachelor,8/1/1967,2/26/2022,,Operations,Logistics Coordinator,387312,Good,No
00-88039848,Kartik,Gera,Male,Madhya Pradesh,Indore,Bachelor,4/11/1989,1/25/2024,,Sales,Sales Representative,411901,Good,No
00-67695778,Arhaan,Trivedi,Female,Bihar,Gaya,Master,3/9/1994,11/7/2020,,Operations,Operations Analyst,457678,Good,No
00-48323962,Ojas,Hayer,Female,Bihar,Gaya,Bachelor,12/30/1996,3/9/2022,,IT,Software Developer,929205,Good,No
00-44265686,Charvi,Kata,Male,Maharashtra,Mumbai,High School,1/21/1967,8/28/2019,,Customer Service,Support Specialist,310522,Good,No
00-78946993,Vivaan,Srinivasan,Male,Madhya Pradesh,Indore,Bachelor,1/14/1964,9/16/2022,,Operations,Logistics Coordinator,426990,Good,Yes
00-72224542,Samarth,Kar,Male,Bihar,Bhagalpur,Bachelor,6/12/1968,2/18/2018,,Operations,Inventory Specialist,415215,Good,No
00-77135692,Shaan,Sharma,Female,Maharashtra,Nagpur,High School,7/28/1983,12/18/2020,,Operations,Inventory Specialist,371765,Good,No
00-44737951,Aarna,Sahni,Female,Madhya Pradesh,Indore,Master,8/31/1984,4/25/2015,,Finance,Finance Manager,1670789,Excellent,Yes
00-68830582,Suhana,Mander,Male,Maharashtra,Mumbai,High School,6/26/1978,11/13/2023,,Operations,Inventory Specialist,376866,Satisfactory,No
00-85773305,Kabir,Aggarwal,Female,Madhya Pradesh,Bhopal,Bachelor,2/4/1964,11/13/2016,,Finance,Accounts Payable Specialist,418916,Satisfactory,No
00-49134657,Ivan,Dass,Male,Maharashtra,Pune,Bachelor,3/9/1990,6/1/2021,,Operations,Logistics Coordinator,316497,Good,No
00-21509711,Aradhya,Vora,Female,Maharashtra,Nagpur,Bachelor,7/14/1991,12/26/2019,,Marketing,Marketing Coordinator,373671,Good,No
00-64178854,Hunar,Bail,Male,Madhya Pradesh,Bhopal,Bachelor,9/24/1973,11/18/2020,,Sales,Sales Representative,390423,Satisfactory,No
00-81012790,Nakul,Kunda,Female,Maharashtra,Nagpur,Bachelor,11/19/1994,8/8/2024,,IT,Software Developer,934059,Good,Yes
00-91594909,Ranbir,Chaudhuri,Female,Maharashtra,Mumbai,High School,12/23/1982,9/20/2024,,Operations,Inventory Specialist,281868,Good,No
00-36491961,Zeeshan,Bahl,Male,Bihar,Bhagalpur,Bachelor,8/22/1987,10/8/2023,,Operations,Logistics Coordinator,454400,Good,Yes
00-82522192,Mohanlal,Gole,Female,Maharashtra,Pune,Bachelor,3/6/1998,9/16/2017,,IT,Software Developer,545667,Good,Yes
00-70270117,Yasmin,Rana,Male,Maharashtra,Pune,Bachelor,2/3/1992,5/16/2024,,Sales,Sales Representative,425775,Satisfactory,No
00-31168865,Aarav,Ben,Male,Maharashtra,Nagpur,Bachelor,7/26/1996,6/25/2016,,Operations,Logistics Coordinator,549835,Good,No
00-65058585,Damini,Chaudhuri,Female,Bihar,Bhagalpur,Bachelor,6/22/1961,3/18/2018,,Operations,Inventory Specialist,330712,Good,Yes
00-29868814,Shamik,Sangha,Female,Madhya Pradesh,Gwalior,Bachelor,4/7/1995,8/28/2022,,Operations,Inventory Specialist,391974,Satisfactory,Yes
00-18847372,Sara,Sharaf,Female,Maharashtra,Nagpur,Bachelor,8/26/2003,7/3/2024,,Customer Service,Support Specialist,343360,Good,No
00-75990558,Eva,Hayre,Female,Madhya Pradesh,Bhopal,Bachelor,3/23/2003,11/20/2022,,Customer Service,Customer Service Representative,279021,Good,No
00-11952172,Kiara,Ramesh,Male,Bihar,Patna,Bachelor,12/15/1985,12/4/2018,,Customer Service,Support Specialist,319016,Excellent,No
00-37935718,Kiaan,Kalla,Male,Maharashtra,Nagpur,Master,9/12/1976,10/8/2022,,Sales,Sales Specialist,296886,Satisfactory,No
00-12767728,Sana,Sura,Female,Maharashtra,Mumbai,High School,8/9/1966,1/15/2015,,Customer Service,Customer Service Representative,353470,Satisfactory,No
00-43375495,Saira,Rajagopal,Male,Maharashtra,Pune,Master,12/2/1978,7/19/2023,,IT,Software Developer,509855,Good,Yes
00-64130831,Heer,Shroff,Female,Maharashtra,Mumbai,Bachelor,6/11/2003,6/16/2019,,Finance,Accounts Payable Specialist,448979,Good,No
00-92166272,Raunak,Ganesan,Male,Gujarat,Vadodara,Bachelor,8/27/1979,1/7/2015,,Operations,Logistics Coordinator,463992,Good,Yes
00-86737279,Khushi,Ratti,Male,Maharashtra,Pune,Master,2/4/1977,12/18/2022,,Operations,Operations Analyst,469507,Satisfactory,No
00-26283037,Chirag,Khalsa,Male,Maharashtra,Pune,Bachelor,1/1/2001,10/29/2017,,Sales,Sales Representative,317210,Excellent,No
00-10355692,Zeeshan,Kata,Female,Maharashtra,Nagpur,High School,11/30/1988,11/29/2015,,Marketing,Content Creator,294439,Good,Yes
00-86197740,Mahika,Mangal,Female,Maharashtra,Pune,Bachelor,4/22/1970,3/26/2022,,Operations,Operations Analyst,536918,Satisfactory,No
00-41554178,Saksham,Tiwari,Female,Maharashtra,Mumbai,High School,12/23/1984,8/4/2017,,Marketing,Content Creator,277262,Needs Improvement,Yes
00-71303454,Alisha,Deo,Male,Maharashtra,Pune,High School,2/4/2000,4/20/2022,,Customer Service,Support Specialist,235141,Satisfactory,No
00-81394776,Nehmat,Varkey,Female,Tamil Nadu,Madurai,Master,5/17/1991,1/15/2024,,Operations,Operations Manager,988389,Needs Improvement,No
00-71717488,Manikya,Sami,Female,Maharashtra,Nagpur,Master,8/27/1993,11/26/2022,,Customer Service,Customer Service Manager,969974,Good,No
00-62103937,Onkar,Hora,Female,Maharashtra,Pune,Master,6/2/1980,4/7/2015,,Operations,Operations Analyst,478052,Needs Improvement,No
00-50292372,Eva,Contractor,Female,Maharashtra,Nagpur,Bachelor,3/21/1972,1/15/2020,,Operations,Inventory Specialist,352440,Excellent,No
00-83499395,Alisha,Dar,Female,Maharashtra,Nagpur,High School,12/16/1979,5/25/2019,,Customer Service,Support Specialist,372732,Needs Improvement,No
00-42875807,Adah,Bajwa,Male,Maharashtra,Nagpur,Bachelor,7/30/1975,12/15/2015,,Operations,Logistics Coordinator,337238,Good,No
00-89119532,Zaina,Suri,Female,Maharashtra,Mumbai,Bachelor,7/19/1987,4/9/2020,,IT,IT Support Specialist,323599,Excellent,Yes
00-43425740,Inaaya ,Joshi,Male,Maharashtra,Pune,Bachelor,2/27/1980,1/6/2019,,Marketing,Content Creator,332553,Good,No
00-42791876,Sana,Sundaram,Male,Maharashtra,Mumbai,Bachelor,12/12/1993,10/6/2024,,IT,Software Developer,826230,Good,No
00-80248400,Vedika,Dua,Male,Maharashtra,Nagpur,Bachelor,8/23/1980,10/7/2023,,Operations,Inventory Specialist,299360,Satisfactory,No
00-98872644,Nitara,Bal,Male,Maharashtra,Nagpur,High School,1/17/1977,6/30/2021,,Customer Service,Support Specialist,366205,Good,Yes
00-44780900,Kavya,Chhabra,Female,Madhya Pradesh,Gwalior,PhD,2/7/1969,7/14/2018,,Sales,Sales Consultant,479319,Good,No
00-86951198,Ishita,Dhawan,Male,Rajasthan,Jaipur,Bachelor,6/23/1974,10/11/2024,,Operations,Inventory Specialist,324147,Satisfactory,Yes
00-12438885,Miraan,Hayer,Female,Maharashtra,Nagpur,Bachelor,6/17/1968,7/24/2017,,Operations,Logistics Coordinator,283423,Satisfactory,No
00-99218645,Shalv,Chakrabarti,Male,Tamil Nadu,Chennai,Bachelor,5/4/1961,7/18/2015,,Operations,Operations Analyst,684870,Satisfactory,No
00-53478750,Krish,Amble,Female,Karnataka,Bengaluru,Bachelor,7/29/2002,9/7/2022,,Sales,Sales Representative,405834,Good,No
00-65179030,Dhanush,Gala,Female,Maharashtra,Nagpur,Bachelor,9/17/1961,8/24/2015,,IT,System Administrator,714332,Excellent,No
00-87142195,Anvi,Anne,Female,Madhya Pradesh,Indore,Bachelor,4/6/1985,2/6/2021,,Customer Service,Support Specialist,339426,Excellent,No
00-88115343,Siya,Setty,Male,Maharashtra,Mumbai,PhD,10/25/1986,4/4/2023,,Finance,Financial Analyst,881861,Satisfactory,Yes
00-64280598,Nirvi,Dhingra,Male,Maharashtra,Nagpur,Master,12/14/1979,9/2/2019,,Sales,Sales Consultant,514433,Satisfactory,No
00-17203266,Zeeshan,Buch,Male,Maharashtra,Mumbai,Bachelor,4/6/1980,11/26/2016,,Finance,Accounts Payable Specialist,554319,Excellent,No
00-45835671,Lagan,Sethi,Male,Maharashtra,Mumbai,High School,8/30/1972,3/1/2023,,Marketing,Content Creator,477165,Satisfactory,No
00-28693730,Divit,Singhal,Male,Madhya Pradesh,Indore,Bachelor,12/23/1980,12/6/2022,,Customer Service,Customer Service Representative,244531,Satisfactory,No
00-78047801,Sahil,Madan,Female,Maharashtra,Pune,Bachelor,8/6/1963,9/9/2017,,Finance,Accountant,494471,Satisfactory,No
00-39862398,Navya,Banerjee,Male,Maharashtra,Mumbai,Bachelor,2/26/1970,1/28/2020,,Marketing,Content Creator,495474,Satisfactory,No
00-48787039,Indrans,Vohra,Female,Madhya Pradesh,Indore,Master,8/31/1973,2/14/2024,,Operations,Operations Analyst,735362,Good,No
00-28889590,Aarav,Dar,Female,Maharashtra,Nagpur,Bachelor,3/13/1991,1/25/2015,,Sales,Sales Representative,342172,Satisfactory,Yes
00-19398971,Trisha,Sundaram,Male,Maharashtra,Nagpur,Master,4/5/1976,10/3/2020,,IT,Software Developer,1091296,Satisfactory,No
00-28245984,Purab,Chakraborty,Female,Maharashtra,Mumbai,Bachelor,2/19/1973,2/11/2019,,IT,System Administrator,871127,Excellent,No
00-35857500,Alisha,Ganguly,Female,Rajasthan,Jodhpur,Bachelor,2/6/1963,2/14/2019,,HR,HR Coordinator,535070,Satisfactory,No
00-56230062,Tiya,Tiwari,Male,Gujarat,Surat,High School,8/1/1994,10/11/2024,,IT,IT Support Specialist,386677,Satisfactory,No
00-49548494,Anahita,Kumer,Female,Maharashtra,Pune,PhD,4/13/1987,2/14/2016,,Sales,Sales Specialist,558024,Satisfactory,Yes
00-85163764,Oorja,Rana,Male,Maharashtra,Nagpur,Bachelor,1/19/1986,4/11/2024,,Operations,Logistics Coordinator,561670,Good,No
00-54562374,Dharmajan,Gokhale,Female,Maharashtra,Pune,High School,4/9/1982,10/14/2016,,Operations,Inventory Specialist,357946,Good,No
00-66193324,Sumer,Chakrabarti,Female,Maharashtra,Pune,PhD,5/11/1981,5/21/2024,,Sales,Sales Consultant,443896,Excellent,No
00-94764758,Kanav,Mahajan,Female,Maharashtra,Mumbai,Bachelor,4/7/1979,12/10/2024,,IT,Software Developer,1039565,Satisfactory,No
00-12402352,Samaira,Andra,Female,Maharashtra,Pune,Bachelor,1/24/1989,11/28/2017,,Operations,Logistics Coordinator,340403,Good,No
00-14255661,Miraya,Suri,Female,Maharashtra,Pune,High School,6/23/1988,12/19/2016,,Operations,Inventory Specialist,369749,Excellent,No
00-39402174,Tiya,Bassi,Female,Madhya Pradesh,Bhopal,High School,12/11/1996,12/28/2016,,Marketing,Content Creator,407866,Good,Yes
00-13158362,Ishaan,Bora,Male,Madhya Pradesh,Indore,High School,8/14/1997,5/4/2016,,Operations,Inventory Specialist,424357,Excellent,No
00-42521351,Elakshi,Tandon,Male,Bihar,Gaya,Bachelor,1/18/1960,9/8/2020,,Customer Service,Support Specialist,408053,Satisfactory,Yes
00-13976162,Kartik,Khatri,Female,Tamil Nadu,Chennai,Bachelor,9/6/1982,12/27/2016,,Customer Service,Customer Service Representative,404280,Good,Yes
00-36911168,Tanya,Raval,Male,Maharashtra,Nagpur,Master,7/12/1976,5/8/2024,,Sales,Sales Specialist,322525,Needs Improvement,Yes
00-94174205,Shlok,Varkey,Male,Maharashtra,Mumbai,High School,1/19/1964,5/22/2019,,Customer Service,Customer Service Representative,239584,Good,No
00-26789758,Tanya,Kalita,Female,Maharashtra,Nagpur,High School,11/12/1971,2/7/2015,,Customer Service,Help Desk Technician,343391,Satisfactory,No
00-60232496,Drishya,Soni,Female,Maharashtra,Pune,High School,11/12/2003,10/23/2015,,Operations,Inventory Specialist,217758,Good,Yes
00-68415071,Lakshit,Chacko,Male,Maharashtra,Mumbai,Bachelor,10/21/2003,3/11/2022,,Marketing,Marketing Coordinator,675867,Good,Yes
00-44701832,Navya,Khurana,Male,Maharashtra,Mumbai,Bachelor,7/21/1962,10/9/2018,,Customer Service,Support Specialist,430576,Good,No
00-50998348,Siya,Sarkar,Female,Gujarat,Surat,PhD,2/27/1960,1/25/2022,,Sales,Sales Specialist,703259,Needs Improvement,Yes
00-66232116,Shanaya,Comar,Female,Uttar Pradesh,Kanpur,Bachelor,4/24/2002,10/31/2024,,Operations,Logistics Coordinator,359488,Good,No
00-61381143,Vanya,Kota,Male,Maharashtra,Nagpur,Master,3/5/1976,7/22/2023,,Operations,Operations Analyst,693547,Good,No
00-93488692,Amira,Hari,Male,Maharashtra,Pune,High School,1/12/1967,4/27/2016,,Operations,Inventory Specialist,240700,Satisfactory,No
00-59117104,Tushar,Chaudhary,Male,Maharashtra,Mumbai,High School,9/24/1976,11/24/2020,,Customer Service,Support Specialist,329058,Excellent,No
00-94009764,Armaan,Kara,Female,Gujarat,Surat,Bachelor,6/28/1975,3/9/2024,,Operations,Logistics Coordinator,530885,Good,No
00-76010706,Kaira,Goel,Male,Gujarat,Surat,High School,12/28/1984,1/7/2023,,Customer Service,Customer Service Representative,370878,Satisfactory,Yes
00-56938936,Nitya,Grewal,Male,Maharashtra,Nagpur,Bachelor,4/1/2003,8/24/2020,,Operations,Logistics Coordinator,428814,Good,No
